,data_url,labels
0,./Fatigue Detection/open_eye\s0012_06186_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0018_04046_0_0_1_1_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_07993_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0004_00070_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0016_01784_1_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0011_00506_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_03719_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0028_00552_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0013_00021_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03381_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0029_01083_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03495_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0020_00034_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0001_02959_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00317_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0015_00030_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02599_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_00249_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01327_0_0_0_0_0_03.png,0.0
0,./Fatigue Detection/closed_eye\s0017_00206_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01716_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_01264_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_08082_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/closed_eye\s0015_00706_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03876_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_03637_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_02353_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_02945_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_04249_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0006_00728_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0007_00348_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00892_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0017_01464_1_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_01214_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0028_00674_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_03545_0_0_0_0_1_02.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02875_0_1_0_2_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0018_04287_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_04111_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_03352_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07515_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_04895_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0025_00294_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_01172_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_05817_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_01070_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00627_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_08453_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0015_00284_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_04319_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_00985_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_00887_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0025_00689_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0001_02292_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_06591_0_1_1_2_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0004_00359_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_00173_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_04644_0_0_1_1_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0014_02585_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0017_01504_1_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0008_00256_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0006_00187_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_00878_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02902_0_1_0_2_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07671_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0014_03424_0_1_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_00714_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07794_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0001_00274_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_05652_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0001_02660_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0021_00245_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_01819_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01870_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_06313_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_03705_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_02051_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_07238_0_0_1_2_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0012_05202_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0014_03627_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_01500_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0018_03795_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_05993_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0025_00818_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_08109_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0001_00425_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00996_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00722_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_01764_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00176_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0001_02930_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_07847_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/open_eye\s0013_03195_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0001_02185_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03468_0_1_0_2_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03561_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_00533_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0005_00670_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03486_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0016_01196_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0006_00424_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01218_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_00545_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0007_00261_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_01586_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0029_00069_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03195_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_06640_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0028_00378_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0013_03162_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_07639_0_0_1_0_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0020_00281_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_04039_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0003_00608_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0003_00509_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00705_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_05539_0_0_1_0_0_03.png,1.0
0,./Fatigue Detection/open_eye\s0021_00254_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0016_01818_1_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_00583_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_05967_0_0_1_1_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0014_02340_0_0_0_0_1_03.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02369_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00470_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0015_00756_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0011_00102_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02181_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0017_00038_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0005_00005_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0017_00209_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00576_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0023_00155_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_07145_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0025_00358_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_06632_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_01473_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03694_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_06574_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0003_00208_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_08166_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0016_00519_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01536_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_03260_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03567_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_00156_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_08042_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/closed_eye\s0006_00646_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0021_00748_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_06914_0_0_1_1_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_03846_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0021_00164_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0029_01036_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0017_01324_1_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_08187_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/open_eye\s0019_05579_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00658_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_04507_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0007_00414_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01835_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0013_00060_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05683_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_03209_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0028_00594_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03291_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0027_00383_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00500_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0026_01006_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0027_00436_0_1_1_2_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_01293_0_0_0_0_0_03.png,0.0
0,./Fatigue Detection/closed_eye\s0008_00726_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05703_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01658_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_03966_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_05149_0_0_1_0_0_03.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03114_0_1_0_2_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_03602_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0026_00787_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_02742_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03215_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_05612_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0023_00252_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00029_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00399_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_08491_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0005_00140_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00069_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_04783_0_0_1_0_0_03.png,1.0
0,./Fatigue Detection/closed_eye\s0012_01015_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07924_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0016_00692_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_02917_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0008_00657_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_07150_0_0_1_2_1_02.png,1.0
0,./Fatigue Detection/closed_eye\s0003_00372_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_06571_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0011_01344_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02135_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_06399_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0029_00881_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0025_01121_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00176_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00765_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0001_02719_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03214_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0018_03977_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01543_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0026_01222_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0003_00194_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02601_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_08095_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/open_eye\s0012_05214_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0029_00201_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_01097_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_06985_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_07176_0_0_1_2_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0001_03208_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_05005_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_06396_0_1_1_1_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0016_00492_1_0_0_1_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00040_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_03700_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02668_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0020_00116_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0016_01220_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0021_00628_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_00634_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_03709_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00091_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03067_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_05371_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0010_00011_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_03007_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_04831_0_0_1_0_0_03.png,1.0
0,./Fatigue Detection/closed_eye\s0001_01121_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_00272_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_06501_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_05168_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_01094_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0023_00157_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_00338_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0003_00305_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00264_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0016_00389_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_00752_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_01365_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00480_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0020_00071_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_07594_0_0_1_2_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0018_03867_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0011_00722_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00432_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_00989_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0023_00479_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0015_00624_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00943_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0011_01401_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_00181_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0006_00269_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_05398_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00299_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_06007_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0002_01112_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_01019_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0009_00195_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_00946_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0007_00280_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00773_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05101_0_0_1_1_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0017_00039_1_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02623_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0008_00077_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_03075_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_05656_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_08730_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_02331_0_0_0_2_1_03.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02180_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01395_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_01305_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00936_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_00261_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0008_00507_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0015_00529_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02144_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0002_01022_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00574_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0024_00378_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_06011_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00845_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02182_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_05485_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0007_00163_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0015_01016_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_05917_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0015_00351_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_03833_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_00651_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01307_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_00690_0_0_1_1_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_05208_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_07562_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_04057_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_06719_0_1_1_2_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_06432_0_0_1_1_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0004_00543_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_08536_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/open_eye\s0014_06986_0_0_1_2_1_02.png,1.0
0,./Fatigue Detection/closed_eye\s0014_03656_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_05455_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0020_00412_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0016_01485_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00134_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02074_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0006_00346_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05725_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0025_00682_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_00719_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_04442_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_02442_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_00237_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07621_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0011_00388_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00589_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_02647_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0017_01521_1_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_04621_0_0_1_1_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0008_00105_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0015_01104_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_00537_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00108_0_0_0_0_0_01.png,0.0
